date,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD,ttl_sales,onpromotion_AUTOMOTIVE,onpromotion_BABY CARE,onpromotion_BEAUTY,onpromotion_BEVERAGES,onpromotion_BOOKS,onpromotion_BREAD/BAKERY,onpromotion_CELEBRATION,onpromotion_CLEANING,onpromotion_DAIRY,onpromotion_DELI,onpromotion_EGGS,onpromotion_FROZEN FOODS,onpromotion_GROCERY I,onpromotion_GROCERY II,onpromotion_HARDWARE,onpromotion_HOME AND KITCHEN I,onpromotion_HOME AND KITCHEN II,onpromotion_HOME APPLIANCES,onpromotion_HOME CARE,onpromotion_LADIESWEAR,onpromotion_LAWN AND GARDEN,onpromotion_LINGERIE,"onpromotion_LIQUOR,WINE,BEER",onpromotion_MAGAZINES,onpromotion_MEATS,onpromotion_PERSONAL CARE,onpromotion_PET SUPPLIES,onpromotion_PLAYERS AND ELECTRONICS,onpromotion_POULTRY,onpromotion_PREPARED FOODS,onpromotion_PRODUCE,onpromotion_SCHOOL AND OFFICE SUPPLIES,onpromotion_SEAFOOD,id,family,sales,onpromotion,store_city,store_state,store_type,store_cluster,locale,locale_name,description,events,IsWorkDay,events_Black_Friday,events_Cyber_Monday,events_Dia_de_la_Madre,events_Futbol,events_Terremoto_Manabi,holiday_national_binary,holiday_local_binary,holiday_regional_binary,national_independence,local_cantonizacio,local_fundacion,local_independencia,holiday_national_Batalla_de_Pichincha,holiday_national_Carnaval,holiday_national_Dia_de_Difuntos,holiday_national_Dia_de_la_Madre,holiday_national_Dia_del_Trabajo,holiday_national_Independencia_de_Cuenca,holiday_national_Independencia_de_Guayaquil,holiday_national_Navidad,holiday_national_Primer_Grito_de_Independencia,holiday_national_Primer_dia_del_ano,holiday_national_Viernes_Santo,holiday_regional_Provincializacion_Santa_Elena,holiday_regional_Provincializacion_de_Cotopaxi,holiday_regional_Provincializacion_de_Imbabura,holiday_regional_Provincializacion_de_Santo_Domingo,holiday_local_Cantonizacion_de_Cayambe,holiday_local_Cantonizacion_de_El_Carmen,holiday_local_Cantonizacion_de_Guaranda,holiday_local_Cantonizacion_de_Latacunga,holiday_local_Cantonizacion_de_Libertad,holiday_local_Cantonizacion_de_Quevedo,holiday_local_Cantonizacion_de_Riobamba,holiday_local_Cantonizacion_de_Salinas,holiday_local_Cantonizacion_del_Puyo,holiday_local_Fundacion_de_Ambato,holiday_local_Fundacion_de_Cuenca,holiday_local_Fundacion_de_Esmeraldas,holiday_local_Fundacion_de_Guayaquil,holiday_local_Fundacion_de_Ibarra,holiday_local_Fundacion_de_Loja,holiday_local_Fundacion_de_Machala,holiday_local_Fundacion_de_Manta,holiday_local_Fundacion_de_Quito,holiday_local_Fundacion_de_Riobamba,holiday_local_Fundacion_de_Santo_Domingo,holiday_local_Independencia_de_Ambato,holiday_local_Independencia_de_Guaranda,holiday_local_Independencia_de_Latacunga,dcoilwtico,year,month,week,quarter,day_of_week
2015-03-25,2,7.0,0.0,3.0,1004.0,0.0,409.551,0.0,809.0,823.0,252.794,173.0,81.0,3275.0,29.0,1.0,39.0,10.0,1.0,0.0,0.0,7.0,5.0,41.0,0.0,355.988,209.0,0.0,0.0,476.01498,139.186,0.0,0.0,30.925999,8181.459978999999,0,0,0,1,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1445565,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.75,2015,3,13,1,Wednesday
2015-03-26,2,7.0,0.0,1.0,842.0,0.0,364.088,0.0,755.0,745.0,227.582,144.0,80.746,2807.0,20.0,2.0,6.0,4.0,1.0,0.0,0.0,2.0,11.0,32.0,0.0,426.719,178.0,0.0,0.0,401.387,107.865,0.0,0.0,26.904,7192.290999999999,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1447347,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.41,2015,3,13,1,Thursday
2015-03-27,2,5.0,0.0,1.0,1214.0,0.0,516.608,0.0,948.0,939.0,305.808,208.0,151.0,3483.0,39.0,0.0,8.0,6.0,0.0,0.0,0.0,4.0,6.0,123.0,0.0,702.298,215.0,0.0,0.0,630.33203,180.66699,7.0,0.0,35.071,9727.78402,0,0,0,1,0,1,0,2,1,61,28,0,11,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,39,1,0,0,6,1449129,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.83,2015,3,13,1,Friday
2015-03-28,2,3.0,0.0,4.0,1955.0,0.0,598.632,0.0,1087.0,1245.0,345.455,248.0,198.071,4440.0,24.0,1.0,26.0,9.0,0.0,0.0,0.0,8.0,2.0,213.0,0.0,555.92,270.0,0.0,0.0,585.348,228.49,2.0,0.0,33.65,12082.565999999999,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1450911,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,3,13,1,Saturday
2015-03-29,2,6.0,0.0,4.0,1822.0,0.0,672.736,0.0,1172.0,1304.0,336.168,317.0,139.0,4948.0,41.0,1.0,8.0,12.0,1.0,0.0,0.0,6.0,10.0,0.0,0.0,350.676,369.0,0.0,0.0,673.725,162.864,3.0,0.0,55.74,12414.908999999998,0,0,0,2,0,0,0,1,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1452693,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,3,13,1,Sunday
2015-03-30,2,2.0,0.0,2.0,1209.0,0.0,396.452,0.0,776.0,766.0,231.99,183.0,77.0,3199.0,23.0,0.0,15.0,4.0,2.0,0.0,0.0,0.0,3.0,54.0,0.0,331.792,258.0,0.0,0.0,443.59702,99.189,1.0,0.0,26.51,8103.530020000001,0,0,0,1,0,1,0,1,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1454475,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.66,2015,3,14,1,Monday
2015-03-31,2,4.0,0.0,2.0,1125.0,0.0,395.489,0.0,792.0,847.0,204.865,161.0,94.0,3223.0,26.0,3.0,23.0,2.0,1.0,0.0,0.0,2.0,4.0,68.0,0.0,398.438,226.0,0.0,0.0,473.464,121.651,2.0,0.0,29.191,8228.098000000002,0,0,0,0,0,1,0,2,1,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1456257,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.72,2015,3,14,1,Tuesday
2015-04-01,2,7.0,0.0,3.0,1391.0,0.0,520.771,0.0,1268.0,1205.0,226.009,242.0,141.048,4409.0,45.0,1.0,40.0,4.0,1.0,0.0,0.0,2.0,5.0,58.0,1.0,478.788,324.0,0.0,0.0,505.36,142.351,1.0,0.0,45.099,11066.426000000001,0,0,0,1,0,0,0,3,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1458039,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,Regional,Cotopaxi,Provincializacion de Cotopaxi,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.12,2015,4,14,2,Wednesday
2015-04-02,2,4.0,0.0,5.0,1299.0,0.0,396.54,0.0,1107.0,1282.0,239.936,206.0,118.0,4062.0,48.0,0.0,17.0,11.0,2.0,0.0,0.0,8.0,6.0,80.0,1.0,486.065,259.0,0.0,0.0,439.55,203.325,5.0,0.0,38.513,10323.929,0,0,0,1,0,0,0,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1459821,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.13,2015,4,14,2,Thursday
2015-04-03,2,0.0,0.0,1.0,1486.0,0.0,380.033,0.0,790.0,922.0,253.765,184.0,128.0,3446.0,35.0,1.0,19.0,5.0,0.0,0.0,0.0,5.0,2.0,136.0,1.0,297.535,250.0,0.0,0.0,442.889,232.94,2.0,0.0,37.657,9057.818999999998,0,0,0,2,0,1,0,2,2,55,27,4,10,0,0,0,0,0,0,0,0,0,0,0,44,5,0,0,38,1,0,0,6,1461603,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,13,National,Ecuador,Viernes Santo,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,4,14,2,Friday
2015-04-04,2,6.0,0.0,8.0,1532.0,0.0,549.519,0.0,1105.0,1089.0,288.75,206.0,178.121,3876.0,43.0,1.0,23.0,3.0,1.0,0.0,0.0,14.0,4.0,164.0,1.0,448.561,370.0,0.0,0.0,587.964,189.606,18.0,0.0,28.176,10734.696999999998,0,0,0,1,0,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1463385,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,4,14,2,Saturday
2015-04-05,2,7.0,0.0,8.0,2079.0,0.0,674.839,0.0,1317.0,1182.0,480.747,299.0,156.0,4903.0,45.0,2.0,29.0,15.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,404.033,371.0,0.0,0.0,704.858,179.679,8.0,0.0,49.893,12940.048999999999,0,0,0,1,0,0,0,2,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1465167,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,4,14,2,Sunday
2015-04-06,2,3.0,0.0,5.0,1187.0,0.0,520.467,0.0,1034.0,818.0,322.751,198.0,131.465,3681.0,38.0,1.0,23.0,12.0,1.0,0.0,0.0,3.0,8.0,62.0,0.0,563.756,268.0,0.0,0.0,506.89902,150.295,0.0,0.0,24.566,9562.199020000002,0,0,0,1,0,0,0,3,0,0,0,3,8,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1466949,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.08,2015,4,15,2,Monday
2015-04-07,2,6.0,0.0,2.0,1116.0,0.0,426.07,0.0,951.0,719.0,279.987,179.0,112.0,3262.0,37.0,1.0,18.0,9.0,1.0,0.0,0.0,9.0,1.0,43.0,0.0,539.608,243.0,0.0,0.0,540.173,105.598,0.0,0.0,27.188,8627.624,0,0,0,1,0,0,0,2,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1468731,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.95,2015,4,15,2,Tuesday
2015-04-08,2,11.0,0.0,2.0,1314.0,0.0,460.733,0.0,1077.0,897.0,267.089,185.0,109.261,3472.0,51.0,1.0,24.0,6.0,0.0,0.0,0.0,10.0,4.0,38.0,1.0,347.11002,266.0,0.0,0.0,531.631,102.465,1.0,0.0,29.209,9207.49802,0,0,0,2,0,0,0,2,0,1,0,4,7,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1470513,AUTOMOTIVE,11.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.44,2015,4,15,2,Wednesday
2015-04-09,2,4.0,0.0,2.0,1101.0,0.0,492.449,0.0,855.0,642.0,159.554,135.0,103.0,2730.0,23.0,2.0,19.0,7.0,0.0,0.0,0.0,1.0,5.0,50.0,0.0,456.343,196.0,0.0,0.0,406.051,83.565,2.0,0.0,19.913,7494.875,0,0,0,1,0,0,0,2,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1472295,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.79,2015,4,15,2,Thursday
2015-04-10,2,0.0,0.0,0.0,1539.0,0.0,603.835,0.0,1390.0,892.0,280.057,151.0,149.0,3776.0,38.0,2.0,23.0,9.0,0.0,0.0,0.0,13.0,11.0,129.0,4.0,574.068,221.0,0.0,0.0,668.155,70.097,7.0,0.0,40.18,10590.392,0,0,0,1,0,0,0,1,1,54,27,4,6,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,39,1,0,0,6,1474077,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.63,2015,4,15,2,Friday
2015-04-11,2,10.0,0.0,6.0,2059.0,0.0,739.535,0.0,1138.0,1176.0,366.057,239.0,231.123,4277.0,46.0,0.0,26.0,19.0,2.0,0.0,0.0,5.0,11.0,198.0,3.0,686.164,371.0,0.0,0.0,607.68604,123.666,18.0,0.0,40.864,12399.09504,0,0,0,1,0,1,0,3,1,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1475859,AUTOMOTIVE,10.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,4,15,2,Saturday
2015-04-12,2,2.0,0.0,3.0,2175.0,0.0,904.0,0.0,1248.0,1244.0,419.277,301.0,151.0,4857.0,54.0,1.0,18.0,18.0,1.0,0.0,0.0,4.0,11.0,0.0,2.0,462.842,399.0,0.0,0.0,728.219,153.121,20.0,0.0,47.696,13224.154999999999,0,0,0,1,0,0,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1477641,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,Local,Cuenca,Fundacion de Cuenca,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,4,15,2,Sunday
2015-04-13,2,2.0,0.0,4.0,1353.0,0.0,605.381,0.0,850.0,702.0,237.237,154.0,68.0,3008.0,52.0,1.0,13.0,4.0,0.0,0.0,0.0,2.0,5.0,33.0,2.0,311.832,235.0,0.0,0.0,462.968,46.376,1.0,0.0,28.188,8180.982000000001,0,0,0,1,0,0,0,3,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1479423,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.95,2015,4,16,2,Monday
2015-04-14,2,0.0,0.0,2.0,953.0,0.0,637.958,0.0,871.0,697.0,205.019,144.0,81.715,2927.0,31.0,1.0,48.0,17.0,2.0,0.0,0.0,1.0,7.0,49.0,2.0,400.502,202.0,0.0,0.0,388.394,100.632996,0.0,0.0,24.56,7792.780996000001,0,0,0,0,0,0,0,2,1,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1481205,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,13,Local,Libertad,Cantonizacion de Libertad,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3,2015,4,16,2,Tuesday
2015-04-15,2,8.0,0.0,1.0,1090.0,0.0,659.284,0.0,810.0,794.0,205.314,177.0,70.0,3126.0,17.0,1.0,10.0,6.0,0.0,0.0,0.0,14.0,9.0,55.0,5.0,443.596,206.0,0.0,0.0,384.95,95.511,1.0,0.0,20.953,8209.608,0,0,0,2,0,1,0,1,1,1,0,3,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1482987,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.25,2015,4,16,2,Wednesday
2015-04-16,2,0.0,0.0,4.0,1240.0,0.0,570.258,0.0,872.0,775.0,247.407,132.0,125.178,3433.0,30.0,2.0,17.0,9.0,0.0,0.0,0.0,2.0,5.0,55.0,1.0,482.427,184.0,0.0,0.0,418.88,130.67801,1.0,0.0,24.118,8760.94601,0,0,0,0,0,1,0,7,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1484769,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.69,2015,4,16,2,Thursday
2015-04-17,2,4.0,0.0,3.0,1353.0,0.0,663.165,0.0,1059.0,881.0,284.625,168.0,163.0,3377.0,44.0,0.0,15.0,8.0,0.0,0.0,0.0,2.0,2.0,98.0,2.0,617.101,237.0,0.0,0.0,695.764,140.795,9.0,0.0,36.829998,9863.279997999998,0,0,0,1,0,0,0,1,1,59,26,5,9,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,39,1,0,0,6,1486551,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.71,2015,4,16,2,Friday
2015-04-18,2,9.0,0.0,4.0,1952.0,0.0,812.685,0.0,1278.0,1238.0,399.386,237.0,218.0,4486.0,66.0,0.0,23.0,12.0,0.0,0.0,0.0,2.0,0.0,188.0,1.0,526.443,311.0,0.0,0.0,598.893,148.495,11.0,0.0,47.841,12569.743,0,0,0,1,0,1,0,2,1,1,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1488333,AUTOMOTIVE,9.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,4,16,2,Saturday
2015-04-19,2,7.0,0.0,3.0,2093.0,0.0,862.381,0.0,1259.0,1277.0,383.502,311.0,158.0,5094.0,50.0,3.0,17.0,10.0,1.0,0.0,0.0,6.0,8.0,0.0,1.0,471.452,414.0,0.0,0.0,799.227,140.421,16.0,0.0,43.024002,13428.007002,0,0,0,1,0,0,0,3,1,1,0,4,6,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1490115,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,4,16,2,Sunday
2015-04-20,2,3.0,0.0,4.0,1350.0,0.0,697.405,0.0,983.0,932.0,338.256,216.0,96.304,3921.0,32.0,0.0,6.0,8.0,0.0,0.0,0.0,4.0,4.0,54.0,2.0,344.04898,308.0,0.0,0.0,493.751,123.201004,1.0,0.0,38.82,9959.785984,0,0,0,1,0,0,0,3,0,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1491897,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.37,2015,4,17,2,Monday
2015-04-21,2,7.0,0.0,0.0,1005.0,0.0,624.115,0.0,914.0,755.0,256.051,164.0,104.0,3278.0,31.0,0.0,9.0,7.0,1.0,0.0,0.0,13.0,5.0,50.0,1.0,417.001,285.0,0.0,0.0,398.026,89.177,4.0,0.0,39.052,8456.421999999999,0,0,0,1,0,0,0,3,2,3,1,4,11,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1493679,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,Local,Riobamba,Cantonizacion de Riobamba,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.58,2015,4,17,2,Tuesday
2015-04-22,2,10.0,0.0,0.0,1245.0,0.0,616.76,0.0,1003.0,845.0,237.553,171.0,86.0,3447.0,26.0,3.0,14.0,15.0,3.0,0.0,0.0,9.0,0.0,65.0,0.0,449.927,247.0,0.0,0.0,388.305,86.532,1.0,0.0,21.159,8990.235999999999,0,0,0,1,0,0,0,2,0,0,1,4,10,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1495461,AUTOMOTIVE,10.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.17,2015,4,17,2,Wednesday
2015-04-23,2,4.0,0.0,2.0,1250.0,0.0,573.24,0.0,845.0,772.0,233.144,152.0,95.0,2917.0,29.0,1.0,22.0,5.0,0.0,0.0,0.0,4.0,0.0,60.0,0.0,439.159,180.0,0.0,0.0,342.866,81.465,4.0,0.0,14.844,8026.718,0,0,0,2,0,3,0,2,1,0,0,3,12,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1497243,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.59,2015,4,17,2,Thursday
2015-04-24,2,6.0,0.0,3.0,1207.0,0.0,615.833,0.0,869.0,843.0,276.665,165.0,114.0,3105.0,41.0,2.0,7.0,11.0,1.0,0.0,0.0,5.0,14.0,83.0,1.0,501.105,209.0,0.0,0.0,646.165,98.022,14.0,0.0,44.856,8882.646,0,0,0,2,0,11,0,2,1,56,28,5,10,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,39,1,0,0,6,1499025,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.98,2015,4,17,2,Friday
